review_id,rating,review_text,review_date,reviewer_name,branch_name,category,sentiment_manual
7924,5,Service was slow and the food was cold when served.,7/18/2024,Akshay,"Kashi Art Café, Fort Kochi",,
7925,2,Perfect spot for brunch. Peaceful and aesthetic.,1/31/2025,Arjun,"Kashi Art Café, Fort Kochi",,
7926,2,Perfect spot for brunch. Peaceful and aesthetic.,1/30/2025,Gayathri,"Kashi Art Café, Fort Kochi",,
7927,3,Loved the desserts here! Coffee was perfect.,11/18/2024,Mariya,"ChaiCofi, Kochi",,
7928,1,Crowded but food quality is really good.,5/5/2024,Priya,"French Toast, Panampilly",,
7929,5,Loved the desserts here! Coffee was perfect.,11/20/2024,Tina,"Kashi Art Café, Fort Kochi",,
7930,1,One of the best cafés in Kochi. Highly recommended!,3/31/2024,Fathima,"ChaiCofi, Kochi",,
7931,2,Service was slow and the food was cold when served.,3/18/2025,Tina,"ChaiCofi, Kochi",,
7932,5,Amazing place to chill. Strong coffee and good music.,8/22/2024,Kiran,"Kashi Art Café, Fort Kochi",,
7933,5,Loved the desserts here! Coffee was perfect.,2/24/2025,Priya,"ChaiCofi, Kochi",,
7934,4,Amazing place to chill. Strong coffee and good music.,9/21/2024,Sneha,"ChaiCofi, Kochi",,
7935,2,Loved the desserts here! Coffee was perfect.,6/17/2024,Lekshmi,"Kashi Art Café, Fort Kochi",,
7936,3,Not worth the hype. Staff seemed uninterested.,12/28/2024,Anu,"Bloomsbury's, Kakkanad",,
7937,4,Loved the desserts here! Coffee was perfect.,2/6/2024,Naveen,"Bloomsbury's, Kakkanad",,
7938,1,Loved the desserts here! Coffee was perfect.,8/23/2024,Anjana,"Bloomsbury's, Kakkanad",,
7939,1,Service was slow and the food was cold when served.,8/28/2024,Deepa,"Kashi Art Café, Fort Kochi",,
7940,5,One of the best cafés in Kochi. Highly recommended!,1/22/2024,Ramesh,"ChaiCofi, Kochi",,
7941,4,Great food and lovely ambience. Service was quick.,10/8/2024,Ritu,"Bloomsbury's, Kakkanad",,
7942,1,Loved the desserts here! Coffee was perfect.,12/10/2024,Arjun,"Bloomsbury's, Kakkanad",,
7943,5,Great food and lovely ambience. Service was quick.,3/22/2024,Lekshmi,"French Toast, Panampilly",,
7944,1,Amazing place to chill. Strong coffee and good music.,3/23/2025,Alina,"ChaiCofi, Kochi",,
7945,1,Crowded but food quality is really good.,6/27/2024,Ritu,"Bloomsbury's, Kakkanad",,
7946,3,Service was slow and the food was cold when served.,7/11/2024,Rohit,"Kashi Art Café, Fort Kochi",,
7947,5,Very average experience. Overpriced for the portion size.,8/14/2024,Sandeep,"Bloomsbury's, Kakkanad",,
7948,1,Not worth the hype. Staff seemed uninterested.,2/9/2024,Nikhil,"Kashi Art Café, Fort Kochi",,
7949,4,Amazing place to chill. Strong coffee and good music.,5/18/2024,Joel,"ChaiCofi, Kochi",,
7950,2,Amazing place to chill. Strong coffee and good music.,12/29/2024,Deepa,"ChaiCofi, Kochi",,
7951,2,Small portions. Price doesn’t match quality.,12/5/2024,Manu,"Bloomsbury's, Kakkanad",,
7952,4,Very average experience. Overpriced for the portion size.,12/17/2024,Ritu,"French Toast, Panampilly",,
7953,3,Great food and lovely ambience. Service was quick.,6/22/2024,Akshay,"French Toast, Panampilly",,
7954,3,Small portions. Price doesn’t match quality.,9/19/2024,Deepa,"Kashi Art Café, Fort Kochi",,
7955,4,One of the best cafés in Kochi. Highly recommended!,1/5/2024,Kiran,"French Toast, Panampilly",,
7956,4,Great food and lovely ambience. Service was quick.,7/14/2024,Lekshmi,"Kashi Art Café, Fort Kochi",,
7957,3,Amazing place to chill. Strong coffee and good music.,10/6/2024,Lekshmi,"Kashi Art Café, Fort Kochi",,
7958,2,One of the best cafés in Kochi. Highly recommended!,1/19/2025,Rohit,"Kashi Art Café, Fort Kochi",,
7959,5,Small portions. Price doesn’t match quality.,3/23/2024,Alina,"French Toast, Panampilly",,
7960,5,Not worth the hype. Staff seemed uninterested.,1/21/2025,Tina,"ChaiCofi, Kochi",,
7961,2,Great food and lovely ambience. Service was quick.,7/16/2024,Ramesh,"French Toast, Panampilly",,
7962,3,Crowded but food quality is really good.,3/4/2025,Anjana,"French Toast, Panampilly",,
7963,1,Great food and lovely ambience. Service was quick.,11/3/2024,Arjun,"Kashi Art Café, Fort Kochi",,
7964,4,Very average experience. Overpriced for the portion size.,1/18/2025,Tina,"Kashi Art Café, Fort Kochi",,
7965,1,Small portions. Price doesn’t match quality.,9/23/2024,Kiran,"French Toast, Panampilly",,
7966,3,Service was slow and the food was cold when served.,1/2/2025,Akshay,"Kashi Art Café, Fort Kochi",,
7967,4,Perfect spot for brunch. Peaceful and aesthetic.,12/13/2024,Sandeep,"Kashi Art Café, Fort Kochi",,
7968,2,Small portions. Price doesn’t match quality.,10/24/2024,Fathima,"French Toast, Panampilly",,
7969,2,Very average experience. Overpriced for the portion size.,3/14/2025,Mariya,"Bloomsbury's, Kakkanad",,
7970,1,Perfect spot for brunch. Peaceful and aesthetic.,2/5/2024,Priya,"French Toast, Panampilly",,
7971,1,Great food and lovely ambience. Service was quick.,11/30/2024,Sneha,"ChaiCofi, Kochi",,
7972,2,Amazing place to chill. Strong coffee and good music.,12/9/2024,Sneha,"Kashi Art Café, Fort Kochi",,
7973,2,Very average experience. Overpriced for the portion size.,12/6/2024,Mariya,"French Toast, Panampilly",,
7974,2,Small portions. Price doesn’t match quality.,2/26/2024,Ramesh,"ChaiCofi, Kochi",,
7975,5,Perfect spot for brunch. Peaceful and aesthetic.,5/10/2024,Joel,"French Toast, Panampilly",,
7976,2,One of the best cafés in Kochi. Highly recommended!,12/27/2024,Ritu,"Bloomsbury's, Kakkanad",,
7977,2,Very average experience. Overpriced for the portion size.,6/11/2024,Fathima,"ChaiCofi, Kochi",,
7978,3,Very average experience. Overpriced for the portion size.,12/1/2024,Saniya,"Kashi Art Café, Fort Kochi",,
7979,2,Small portions. Price doesn’t match quality.,1/21/2025,Anjana,"French Toast, Panampilly",,
7980,5,Very average experience. Overpriced for the portion size.,10/2/2024,Priya,"Bloomsbury's, Kakkanad",,
7981,3,Service was slow and the food was cold when served.,8/1/2024,Rohit,"Kashi Art Café, Fort Kochi",,
7982,3,Crowded but food quality is really good.,9/10/2024,Harish,"ChaiCofi, Kochi",,
7983,5,One of the best cafés in Kochi. Highly recommended!,4/16/2024,Joel,"Kashi Art Café, Fort Kochi",,
7984,4,Amazing place to chill. Strong coffee and good music.,10/6/2024,Deepa,"ChaiCofi, Kochi",,
7985,1,Not worth the hype. Staff seemed uninterested.,1/30/2025,Ritu,"French Toast, Panampilly",,
7986,4,Not worth the hype. Staff seemed uninterested.,11/27/2024,Tina,"French Toast, Panampilly",,
7987,2,One of the best cafés in Kochi. Highly recommended!,8/12/2024,Joel,"French Toast, Panampilly",,
7988,3,Not worth the hype. Staff seemed uninterested.,9/2/2024,Sandeep,"Bloomsbury's, Kakkanad",,
7989,4,Amazing place to chill. Strong coffee and good music.,10/31/2024,Alina,"French Toast, Panampilly",,
7990,1,Amazing place to chill. Strong coffee and good music.,6/9/2024,Joel,"Bloomsbury's, Kakkanad",,
7991,5,One of the best cafés in Kochi. Highly recommended!,2/10/2024,Manu,"ChaiCofi, Kochi",,
7992,1,Small portions. Price doesn’t match quality.,11/28/2024,Rahul,"Bloomsbury's, Kakkanad",,
7993,4,Crowded but food quality is really good.,6/5/2024,Tina,"Bloomsbury's, Kakkanad",,
7994,5,Service was slow and the food was cold when served.,2/19/2024,Gokul,"French Toast, Panampilly",,
7995,5,Perfect spot for brunch. Peaceful and aesthetic.,3/17/2024,Fathima,"Kashi Art Café, Fort Kochi",,
7996,3,Perfect spot for brunch. Peaceful and aesthetic.,5/14/2024,Rohit,"French Toast, Panampilly",,
7997,3,Loved the desserts here! Coffee was perfect.,4/17/2024,Adarsh,"French Toast, Panampilly",,
7998,2,Amazing place to chill. Strong coffee and good music.,1/16/2024,Gokul,"Kashi Art Café, Fort Kochi",,
7999,5,Service was slow and the food was cold when served.,8/4/2024,Ritu,"French Toast, Panampilly",,
8000,1,Service was slow and the food was cold when served.,2/10/2024,Alina,"ChaiCofi, Kochi",,
8001,4,Not worth the hype. Staff seemed uninterested.,10/20/2024,Anjana,"Bloomsbury's, Kakkanad",,
8002,1,Loved the desserts here! Coffee was perfect.,8/17/2024,Merin,"French Toast, Panampilly",,
8003,3,Service was slow and the food was cold when served.,2/28/2025,Merin,"French Toast, Panampilly",,
8004,1,Great food and lovely ambience. Service was quick.,1/15/2024,Fathima,"French Toast, Panampilly",,
8005,5,Very average experience. Overpriced for the portion size.,12/12/2024,Anu,"Kashi Art Café, Fort Kochi",,
8006,4,Amazing place to chill. Strong coffee and good music.,2/3/2025,Joel,"Kashi Art Café, Fort Kochi",,
8007,5,Crowded but food quality is really good.,10/29/2024,Nikhil,"French Toast, Panampilly",,
8008,1,Loved the desserts here! Coffee was perfect.,7/27/2024,Vishnu,"ChaiCofi, Kochi",,
8009,2,Amazing place to chill. Strong coffee and good music.,2/20/2024,Sneha,"Kashi Art Café, Fort Kochi",,
8010,3,Perfect spot for brunch. Peaceful and aesthetic.,9/10/2024,Gokul,"ChaiCofi, Kochi",,
8011,1,One of the best cafés in Kochi. Highly recommended!,1/21/2025,Nikhil,"ChaiCofi, Kochi",,
8012,5,Service was slow and the food was cold when served.,10/27/2024,Rohit,"ChaiCofi, Kochi",,
8013,5,One of the best cafés in Kochi. Highly recommended!,11/7/2024,Anjana,"ChaiCofi, Kochi",,
8014,2,Service was slow and the food was cold when served.,7/20/2024,Gayathri,"French Toast, Panampilly",,
8015,2,Crowded but food quality is really good.,6/10/2024,Naveen,"Bloomsbury's, Kakkanad",,
8016,1,One of the best cafés in Kochi. Highly recommended!,10/28/2024,Ritu,"French Toast, Panampilly",,
8017,2,Perfect spot for brunch. Peaceful and aesthetic.,4/1/2024,Anu,"French Toast, Panampilly",,
8018,3,Service was slow and the food was cold when served.,6/13/2024,Vishnu,"French Toast, Panampilly",,
8019,2,Amazing place to chill. Strong coffee and good music.,8/19/2024,Gokul,"ChaiCofi, Kochi",,
8020,4,Great food and lovely ambience. Service was quick.,2/15/2025,Alina,"Kashi Art Café, Fort Kochi",,
8021,2,Service was slow and the food was cold when served.,6/24/2024,Fathima,"French Toast, Panampilly",,
8022,2,Not worth the hype. Staff seemed uninterested.,5/10/2024,Adarsh,"French Toast, Panampilly",,
8023,4,Small portions. Price doesn’t match quality.,2/16/2025,Arjun,"Kashi Art Café, Fort Kochi",,
8024,4,Small portions. Price doesn’t match quality.,9/14/2024,Priya,"Kashi Art Café, Fort Kochi",,
8025,3,Small portions. Price doesn’t match quality.,5/8/2024,Gokul,"French Toast, Panampilly",,
8026,5,Loved the desserts here! Coffee was perfect.,5/24/2024,Manu,"French Toast, Panampilly",,
8027,1,Service was slow and the food was cold when served.,9/9/2024,Naveen,"ChaiCofi, Kochi",,
8028,3,Service was slow and the food was cold when served.,12/7/2024,Tina,"Bloomsbury's, Kakkanad",,
8029,3,Great food and lovely ambience. Service was quick.,6/15/2024,Tina,"Bloomsbury's, Kakkanad",,
8030,1,Perfect spot for brunch. Peaceful and aesthetic.,6/26/2024,Ramesh,"Bloomsbury's, Kakkanad",,
8031,5,Great food and lovely ambience. Service was quick.,12/28/2024,Nikhil,"Kashi Art Café, Fort Kochi",,
8032,3,Not worth the hype. Staff seemed uninterested.,9/16/2024,Tina,"Kashi Art Café, Fort Kochi",,
8033,3,Amazing place to chill. Strong coffee and good music.,2/14/2024,Tina,"Kashi Art Café, Fort Kochi",,
8034,4,Loved the desserts here! Coffee was perfect.,6/17/2024,Naveen,"French Toast, Panampilly",,
8035,1,Not worth the hype. Staff seemed uninterested.,1/10/2024,Akshay,"Bloomsbury's, Kakkanad",,
8036,3,Crowded but food quality is really good.,5/1/2024,Ritu,"French Toast, Panampilly",,
8037,2,Very average experience. Overpriced for the portion size.,8/21/2024,Alina,"Kashi Art Café, Fort Kochi",,
8038,2,Amazing place to chill. Strong coffee and good music.,3/9/2024,Priya,"French Toast, Panampilly",,
8039,2,Great food and lovely ambience. Service was quick.,2/4/2025,Merin,"Bloomsbury's, Kakkanad",,
8040,3,Loved the desserts here! Coffee was perfect.,3/19/2024,Akshay,"ChaiCofi, Kochi",,
8041,4,Amazing place to chill. Strong coffee and good music.,6/14/2024,Fathima,"French Toast, Panampilly",,
8042,2,Great food and lovely ambience. Service was quick.,10/20/2024,Akshay,"ChaiCofi, Kochi",,
8043,2,Very average experience. Overpriced for the portion size.,2/15/2024,Merin,"French Toast, Panampilly",,
8044,5,Very average experience. Overpriced for the portion size.,7/15/2024,Sandeep,"ChaiCofi, Kochi",,
8045,2,Perfect spot for brunch. Peaceful and aesthetic.,11/3/2024,Lekshmi,"Bloomsbury's, Kakkanad",,
8046,4,Loved the desserts here! Coffee was perfect.,2/3/2025,Tina,"Bloomsbury's, Kakkanad",,
8047,5,Service was slow and the food was cold when served.,10/17/2024,Joseph,"ChaiCofi, Kochi",,
8048,3,Crowded but food quality is really good.,5/7/2024,Akshay,"Kashi Art Café, Fort Kochi",,
8049,3,Loved the desserts here! Coffee was perfect.,1/24/2025,Joseph,"French Toast, Panampilly",,
8050,3,Small portions. Price doesn’t match quality.,3/10/2024,Rohit,"Bloomsbury's, Kakkanad",,
8051,4,Small portions. Price doesn’t match quality.,9/13/2024,Saniya,"French Toast, Panampilly",,
8052,1,Great food and lovely ambience. Service was quick.,7/26/2024,Gayathri,"ChaiCofi, Kochi",,
8053,3,Small portions. Price doesn’t match quality.,4/1/2024,Mariya,"Bloomsbury's, Kakkanad",,
8054,3,Great food and lovely ambience. Service was quick.,5/13/2024,Naveen,"French Toast, Panampilly",,
8055,3,Loved the desserts here! Coffee was perfect.,8/26/2024,Ritu,"Kashi Art Café, Fort Kochi",,
8056,4,Perfect spot for brunch. Peaceful and aesthetic.,7/10/2024,Gokul,"Kashi Art Café, Fort Kochi",,
8057,2,Crowded but food quality is really good.,3/2/2025,Sneha,"ChaiCofi, Kochi",,
8058,2,Service was slow and the food was cold when served.,10/30/2024,Rohit,"Bloomsbury's, Kakkanad",,
8059,4,One of the best cafés in Kochi. Highly recommended!,11/4/2024,Sandeep,"ChaiCofi, Kochi",,
8060,3,Great food and lovely ambience. Service was quick.,8/15/2024,Sandeep,"Kashi Art Café, Fort Kochi",,
8061,3,Crowded but food quality is really good.,2/1/2025,Akshay,"Kashi Art Café, Fort Kochi",,
8062,5,Amazing place to chill. Strong coffee and good music.,2/2/2024,Joel,"Kashi Art Café, Fort Kochi",,
8063,5,Great food and lovely ambience. Service was quick.,8/28/2024,Fathima,"Kashi Art Café, Fort Kochi",,
8064,5,Amazing place to chill. Strong coffee and good music.,7/3/2024,Arjun,"ChaiCofi, Kochi",,
8065,3,Loved the desserts here! Coffee was perfect.,3/2/2024,Ramesh,"Bloomsbury's, Kakkanad",,
8066,3,Service was slow and the food was cold when served.,3/17/2025,Rahul,"Bloomsbury's, Kakkanad",,
8067,1,Very average experience. Overpriced for the portion size.,2/27/2025,Gayathri,"Kashi Art Café, Fort Kochi",,
8068,1,Crowded but food quality is really good.,1/31/2024,Rohit,"French Toast, Panampilly",,
8069,4,Perfect spot for brunch. Peaceful and aesthetic.,4/3/2024,Rohit,"ChaiCofi, Kochi",,
8070,5,Great food and lovely ambience. Service was quick.,2/1/2024,Arjun,"ChaiCofi, Kochi",,
8071,3,Very average experience. Overpriced for the portion size.,5/8/2024,Deepa,"Bloomsbury's, Kakkanad",,
8072,4,Service was slow and the food was cold when served.,6/24/2024,Priya,"ChaiCofi, Kochi",,
8073,2,Small portions. Price doesn’t match quality.,3/12/2024,Rohit,"Kashi Art Café, Fort Kochi",,
8074,5,One of the best cafés in Kochi. Highly recommended!,1/1/2024,Nikhil,"Kashi Art Café, Fort Kochi",,
8075,3,Small portions. Price doesn’t match quality.,12/8/2024,Rohit,"ChaiCofi, Kochi",,
8076,3,Not worth the hype. Staff seemed uninterested.,6/30/2024,Merin,"French Toast, Panampilly",,
8077,2,Amazing place to chill. Strong coffee and good music.,12/9/2024,Kiran,"ChaiCofi, Kochi",,
8078,5,Amazing place to chill. Strong coffee and good music.,1/15/2024,Manu,"French Toast, Panampilly",,
8079,4,Perfect spot for brunch. Peaceful and aesthetic.,3/7/2024,Fathima,"ChaiCofi, Kochi",,
8080,5,One of the best cafés in Kochi. Highly recommended!,4/4/2024,Ritu,"French Toast, Panampilly",,
8081,5,Perfect spot for brunch. Peaceful and aesthetic.,3/5/2024,Anjana,"Bloomsbury's, Kakkanad",,
8082,2,Crowded but food quality is really good.,1/23/2025,Mariya,"ChaiCofi, Kochi",,
8083,1,Service was slow and the food was cold when served.,1/29/2025,Naveen,"Bloomsbury's, Kakkanad",,
8084,2,Very average experience. Overpriced for the portion size.,1/13/2025,Anjana,"Bloomsbury's, Kakkanad",,
8085,4,Not worth the hype. Staff seemed uninterested.,9/18/2024,Priya,"ChaiCofi, Kochi",,
8086,5,Crowded but food quality is really good.,12/24/2024,Ramesh,"Kashi Art Café, Fort Kochi",,
8087,2,One of the best cafés in Kochi. Highly recommended!,10/15/2024,Nikhil,"Kashi Art Café, Fort Kochi",,
8088,4,Service was slow and the food was cold when served.,2/23/2024,Anu,"French Toast, Panampilly",,
8089,4,One of the best cafés in Kochi. Highly recommended!,6/3/2024,Adarsh,"Bloomsbury's, Kakkanad",,
8090,4,Service was slow and the food was cold when served.,7/11/2024,Manu,"Bloomsbury's, Kakkanad",,
8091,4,Very average experience. Overpriced for the portion size.,12/21/2024,Akshay,"Kashi Art Café, Fort Kochi",,
8092,5,Very average experience. Overpriced for the portion size.,4/19/2024,Harish,"Bloomsbury's, Kakkanad",,
8093,5,Small portions. Price doesn’t match quality.,3/9/2025,Anjana,"ChaiCofi, Kochi",,
8094,3,Loved the desserts here! Coffee was perfect.,6/1/2024,Akshay,"Kashi Art Café, Fort Kochi",,
8095,5,Amazing place to chill. Strong coffee and good music.,5/18/2024,Joseph,"French Toast, Panampilly",,
8096,5,One of the best cafés in Kochi. Highly recommended!,12/4/2024,Priya,"Kashi Art Café, Fort Kochi",,
8097,5,Service was slow and the food was cold when served.,1/5/2025,Gokul,"Kashi Art Café, Fort Kochi",,
8098,3,One of the best cafés in Kochi. Highly recommended!,2/28/2025,Priya,"Kashi Art Café, Fort Kochi",,
8099,3,Very average experience. Overpriced for the portion size.,3/18/2025,Lekshmi,"Bloomsbury's, Kakkanad",,
8100,1,Amazing place to chill. Strong coffee and good music.,3/2/2024,Nikhil,"French Toast, Panampilly",,
8101,4,One of the best cafés in Kochi. Highly recommended!,1/28/2024,Arjun,"Bloomsbury's, Kakkanad",,
8102,3,Very average experience. Overpriced for the portion size.,11/18/2024,Manu,"French Toast, Panampilly",,
